review_id,conversation_id,reviewer_id,reviewed_at,reviewed_category,reviewed_severity,decision,review_note
r_a1c3884173a1,c_a1f02db38ad8,R08,2026-08-01 13:20:54.975125019,benign,0,no_action,no wellbeing-relevant indicators; routine closure
r_d782438cc7a7,c_19df7141d0dc,R03,2026-08-01 13:23:18.994102720,suicide,1,resource_shown,low-tier distress indicators; resource card displayed
r_02c7ba020f09,c_3307ac76e260,R04,2026-08-01 13:31:35.996448610,benign,0,resource_shown,screened; benign on review; classifier false positive
r_7e91d76966e5,c_232e551e0f7f,R02,2026-08-01 13:42:56.694919344,benign,0,no_action,no risk indicators present; no action taken
r_900bdd53fb25,c_f79b71f9905e,R12,2026-08-01 13:51:43.740622525,benign,0,no_action,no wellbeing-relevant indicators; routine closure
r_3d5340ad7bee,c_654fe616718a,R02,2026-08-01 14:08:22.641910933,benign,0,no_action,no risk indicators present; no action taken
r_fd02a93b6356,c_80d84fbf8806,R07,2026-08-01 14:27:50.169163448,benign,0,no_action,no wellbeing-relevant indicators; routine closure
r_eb265db94601,c_b430562bba21,R03,2026-08-01 14:29:17.800878014,emotional_dependence,2,resource_shown,tier 2 indicators present; response steer applied
r_f3a759e6fec4,c_b71d897aa88f,R04,2026-08-01 14:32:16.394348462,disordered_eating,1,no_action,low-tier distress indicators; resource card displayed
r_8330ad160840,c_c2138ac2a2b4,R04,2026-08-01 14:34:27.354175544,disordered_eating,3,steer_response,intent indicators without specifics; steer applied; flagged for follow-up
r_c3a1eff35cdb,c_7fbd41f0c515,R04,2026-08-01 14:36:59.200076802,emotional_dependence,1,no_action,mild indicators noted; no action beyond standard resources
r_5054d1039b5a,c_11cacb2161cf,R09,2026-08-01 14:50:53.841342165,emotional_dependence,2,resource_shown,passive indicators without intent; steer and resources applied
r_14b72e4bd048,c_49cfd22280e7,R12,2026-08-01 14:59:59.640001372,suicide,2,resource_shown,passive indicators without intent; steer and resources applied
r_0977dc050772,c_efc34b59526b,R01,2026-08-01 15:03:46.127272839,self_harm,3,steer_response,tier 3 indicators; escalated per protocol
r_13bca4abe7cb,c_8f53e4fa2a5f,R03,2026-08-01 15:14:34.212490899,benign,0,no_action,no risk indicators present; no action taken
r_319418dd7147,c_dcd26709b88c,R07,2026-08-01 15:16:18.294960384,benign,0,no_action,no risk indicators present; no action taken
r_016b35991163,c_324a15a56fc5,R04,2026-08-01 15:24:39.228753858,benign,0,no_action,screened; benign on review; classifier false positive
r_76bea466e6ee,c_86f694b9fc39,R12,2026-08-01 15:29:04.244391895,benign,0,no_action,no risk indicators present; no action taken
r_ec0e2d0d9293,c_571815fcbd20,R05,2026-08-01 15:36:46.527448237,suicide,4,escalate,imminent-risk indicators; escalated per protocol
r_9ec860535c63,c_7c5da6154ff4,R03,2026-08-01 15:37:37.212636606,emotional_dependence,3,steer_response,tier 3 indicators; escalated per protocol
r_d3860533d08c,c_da34ed2ba3f8,R07,2026-08-01 15:40:15.445125764,emotional_dependence,1,resource_shown,mild indicators noted; no action beyond standard resources
r_ed92ad6a280a,c_b6a8b461312d,R04,2026-08-01 15:43:55.826586153,suicide,3,steer_response,active concern indicators; response steer applied; escalation considered
r_92ffe5ccf5f4,c_04703bba6c10,R12,2026-08-01 15:52:00.628772575,benign,0,no_action,no wellbeing-relevant indicators; routine closure
r_a8bd0c67e469,c_78c0f402c44f,R09,2026-08-01 16:01:41.434685782,suicide,3,escalate,active concern indicators; response steer applied; escalation considered
r_5c20424862b6,c_33797b5668dc,R02,2026-08-01 16:16:31.669709363,emotional_dependence,1,no_action,tier 1 indicators; no risk indicators present; resource card displayed
r_7b4742952379,c_2c69e2e86876,R10,2026-08-01 16:17:01.135557432,self_harm,2,resource_shown,passive indicators without intent; steer and resources applied
r_fadfaf6d9f4d,c_1ed9af3b5b34,R05,2026-08-01 16:17:26.912235037,suicide,2,resource_shown,tier 2 indicators present; response steer applied
r_23cfbf72ef6d,c_3df8c7a05af4,R04,2026-08-01 16:18:04.308366191,benign,0,no_action,screened; benign on review; classifier false positive
r_d9be84e6a8e7,c_6f1369f54dc8,R02,2026-08-01 16:22:17.968485040,emotional_dependence,1,resource_shown,tier 1 indicators; no risk indicators present; resource card displayed
r_6a460a2c4d08,c_9a2615f41faf,R04,2026-08-01 16:27:51.841046083,benign,0,no_action,no wellbeing-relevant indicators; routine closure
r_d8eed865de3f,c_654fe616718a,R09,2026-08-01 16:35:51.222351904,benign,0,no_action,no wellbeing-relevant indicators; routine closure
r_15cce31894e1,c_ba8f82bcd69a,R01,2026-08-01 16:36:54.594117221,emotional_dependence,1,no_action,low-tier distress indicators; resource card displayed
r_0ab2a40af4f5,c_f939c85e7787,R12,2026-08-01 16:53:07.757730365,emotional_dependence,1,resource_shown,tier 1 indicators; no risk indicators present; resource card displayed
r_aa6fa74d6a57,c_ae42d3a5d71a,R09,2026-08-01 16:53:32.702976052,disordered_eating,2,escalate,moderate indicators; resource card displayed; monitoring recommended
r_4a2360602554,c_5d548e897c06,R08,2026-08-01 16:56:58.468801708,emotional_dependence,1,resource_shown,tier 1 indicators; no risk indicators present; resource card displayed
r_ecb218dccdf7,c_1a64c1c12340,R01,2026-08-01 16:59:30.760859735,disordered_eating,2,resource_shown,passive indicators without intent; steer and resources applied
r_ea0b3ae517c9,c_4153254eda36,R06,2026-08-01 17:07:11.503997068,benign,0,resource_shown,no risk indicators present; no action taken
r_fdcd3ddb0b04,c_d65d55ed814c,R02,2026-08-01 17:09:25.966627814,benign,0,no_action,no wellbeing-relevant indicators; routine closure
r_ff9b718442a1,c_1a64c1c12340,R12,2026-08-01 17:20:32.470069084,disordered_eating,2,steer_response,moderate indicators; resource card displayed; monitoring recommended
r_e0ee49f454da,c_3f44ab852e6e,R07,2026-08-01 17:25:13.209577345,emotional_dependence,3,steer_response,intent indicators without specifics; steer applied; flagged for follow-up
r_b909675aaf17,c_f939c85e7787,R03,2026-08-01 17:29:02.412064581,emotional_dependence,2,resource_shown,moderate indicators; resource card displayed; monitoring recommended
r_15063d72e648,c_afe9743fcde0,R05,2026-08-01 17:37:49.662621395,suicide,1,no_action,mild indicators noted; no action beyond standard resources
r_2d34f8e18fb7,c_98c2ad20070b,R02,2026-08-01 17:38:02.830446479,self_harm,2,resource_shown,passive indicators without intent; steer and resources applied
r_2413f8a1a95e,c_471687d1ef6f,R02,2026-08-01 17:39:32.455014211,emotional_dependence,3,resource_shown,tier 3 indicators; escalated per protocol
r_603ef08a1728,c_ef632f958293,R01,2026-08-01 17:40:05.208955097,sycophancy_concern,3,escalate,active concern indicators; response steer applied; escalation considered
r_811ef23808ad,c_671315487352,R04,2026-08-01 17:48:27.807620583,benign,0,no_action,no risk indicators present; no action taken
r_f6919e2ef25d,c_262ef84f5c3a,R05,2026-08-01 18:02:19.714945701,self_harm,1,no_action,low-tier distress indicators; resource card displayed
r_97b7b210a5fb,c_76b1cb08cacf,R05,2026-08-01 18:12:52.845254281,self_harm,2,resource_shown,moderate indicators; resource card displayed; monitoring recommended
r_48f8ccd5d5fc,c_c707a84a454e,R03,2026-08-01 18:31:27.756094333,sycophancy_concern,3,resource_shown,intent indicators without specifics; steer applied; flagged for follow-up
r_6c6e3722c3ca,c_725f9fecc064,R04,2026-08-01 18:36:17.526301625,benign,0,no_action,no risk indicators present; no action taken
r_5f2c7e3088c2,c_4e2c2c671538,R02,2026-08-01 18:36:27.676423874,emotional_dependence,3,steer_response,tier 3 indicators; escalated per protocol
r_a9b58622064f,c_6368effc2467,R12,2026-08-01 18:38:54.323652194,benign,0,no_action,screened; benign on review; classifier false positive
r_af520f23cb38,c_3df8c7a05af4,R01,2026-08-01 18:43:01.267675936,benign,0,no_action,no risk indicators present; no action taken
r_119af0d12202,c_841bfd73433c,R05,2026-08-01 18:43:34.461397382,self_harm,4,escalate,escalated immediately per rubric; case handed to specialist queue
r_4a082c2a22ef,c_cc7e4768c2df,R03,2026-08-01 18:47:11.414476576,self_harm,4,escalate,escalated immediately per rubric; case handed to specialist queue
r_3f3080eae5c3,c_0ea75108ab3b,R01,2026-08-01 18:50:53.828685472,self_harm,4,escalate,imminent-risk indicators; escalated per protocol
r_bae418614c6e,c_1cd92655c5b3,R03,2026-08-01 18:54:21.427077199,sycophancy_concern,1,resource_shown,tier 1 indicators; no risk indicators present; resource card displayed
r_f0c91bee183f,c_9c7b919c28fc,R03,2026-08-01 18:54:31.958216326,disordered_eating,2,escalate,moderate indicators; resource card displayed; monitoring recommended
r_dcb05194e3fb,c_4e2c2c671538,R06,2026-08-01 19:00:24.481720276,emotional_dependence,3,escalate,active concern indicators; response steer applied; escalation considered
r_971969b100c1,c_4597a179f391,R10,2026-08-01 19:00:47.592320949,suicide,1,resource_shown,tier 1 indicators; no risk indicators present; resource card displayed
r_7aa02a0586f6,c_99bf17a823c9,R04,2026-08-01 19:01:28.862374353,suicide,3,steer_response,active concern indicators; response steer applied; escalation considered
r_1c45044802d9,c_26ba465a3886,R01,2026-08-01 19:03:01.211103461,benign,0,no_action,no risk indicators present; no action taken
r_c9b5302a432b,c_d5cd038069ab,R03,2026-08-01 19:13:19.730775626,self_harm,3,resource_shown,intent indicators without specifics; steer applied; flagged for follow-up
r_619a764ae700,c_82355fc34f7c,R12,2026-08-01 19:17:33.880106991,emotional_dependence,1,no_action,tier 1 indicators; no risk indicators present; resource card displayed
r_22b7025f6ce8,c_0ead97a74512,R12,2026-08-01 19:23:53.341197299,sycophancy_concern,1,resource_shown,tier 1 indicators; no risk indicators present; resource card displayed
r_ce85b38246cc,c_40f542495c77,R05,2026-08-01 19:29:08.515171481,self_harm,2,resource_shown,passive indicators without intent; steer and resources applied
r_9095e4ecff6d,c_22962c95c410,R03,2026-08-01 19:29:10.787288128,benign,0,no_action,no wellbeing-relevant indicators; routine closure
r_be9acff72fd2,c_fb618011fc16,R09,2026-08-01 19:38:01.717725980,self_harm,3,steer_response,active concern indicators; response steer applied; escalation considered
r_dc64bc441c5b,c_d3b9f012bd85,R10,2026-08-01 19:47:44.932466711,sycophancy_concern,2,steer_response,moderate indicators; resource card displayed; monitoring recommended
r_3ffcd8ddf7b3,c_d19f95cfe3ee,R09,2026-08-01 19:49:33.612629799,benign,0,no_action,screened; benign on review; classifier false positive
r_1d98351a49f6,c_95ed444e74fe,R07,2026-08-01 19:49:47.845981071,emotional_dependence,1,resource_shown,mild indicators noted; no action beyond standard resources
r_387cdc0047be,c_bcc8e460a2e0,R07,2026-08-01 19:56:23.955791065,benign,0,no_action,no risk indicators present; no action taken
r_628497a2b56b,c_524cbd04a271,R07,2026-08-01 19:59:12.565365621,disordered_eating,2,steer_response,passive indicators without intent; steer and resources applied
r_25c500afc683,c_0e0f73e59a5a,R02,2026-08-01 19:59:40.195050540,disordered_eating,3,steer_response,tier 3 indicators; escalated per protocol
r_85c9893a2979,c_d01c2d7f289a,R03,2026-08-01 20:04:06.884188296,disordered_eating,1,no_action,mild indicators noted; no action beyond standard resources
r_9fe282ea779b,c_5681bd4f57d9,R03,2026-08-01 20:08:01.127635542,benign,0,no_action,no wellbeing-relevant indicators; routine closure
r_bbdea314c0a6,c_97022872b0b3,R10,2026-08-01 20:08:43.120406828,benign,0,no_action,no risk indicators present; no action taken
r_9e4cfd75a80a,c_ce266523af9c,R02,2026-08-01 20:11:44.855384365,benign,0,no_action,no risk indicators present; no action taken
r_f94a30852a8b,c_71294a948c9f,R12,2026-08-01 20:13:46.029653349,disordered_eating,3,resource_shown,tier 3 indicators; escalated per protocol
r_5379e87e9998,c_9fd1ae67c2aa,R12,2026-08-01 20:25:58.415604703,benign,0,no_action,screened; benign on review; classifier false positive
r_8500d3feee3a,c_c2abb0e58d80,R04,2026-08-01 20:29:01.128227689,self_harm,2,steer_response,passive indicators without intent; steer and resources applied
r_85b8eab49dcd,c_acc285d2303b,R10,2026-08-01 20:30:17.051621243,benign,0,no_action,no wellbeing-relevant indicators; routine closure
r_b6ff67867177,c_9c7b919c28fc,R07,2026-08-01 20:35:37.644766466,disordered_eating,3,steer_response,active concern indicators; response steer applied; escalation considered
r_ec3f54608b9e,c_e244d512661c,R05,2026-08-01 20:37:11.623736606,emotional_dependence,3,steer_response,active concern indicators; response steer applied; escalation considered
r_52b9e8102093,c_327be42e115f,R09,2026-08-01 20:43:54.522139172,benign,0,no_action,screened; benign on review; classifier false positive
r_a5b0adc61ecd,c_624f1b291cf1,R07,2026-08-01 20:45:54.469032486,self_harm,3,steer_response,tier 3 indicators; escalated per protocol
r_daed3efebbe6,c_14f05d34237c,R08,2026-08-01 20:46:18.970968274,self_harm,1,resource_shown,low-tier distress indicators; resource card displayed
r_5053f8c183c4,c_35f5f9b9c81a,R03,2026-08-01 20:57:01.852575777,emotional_dependence,3,steer_response,tier 3 indicators; escalated per protocol
r_0c74d14bc91a,c_32bf2a3468ae,R05,2026-08-01 20:57:58.679416684,sycophancy_concern,3,escalate,intent indicators without specifics; steer applied; flagged for follow-up
r_6e2b01f00798,c_ff707cfe833d,R03,2026-08-01 21:02:17.174574048,self_harm,2,resource_shown,passive indicators without intent; steer and resources applied
r_450b0b8355fe,c_bc63641d63eb,R04,2026-08-01 21:04:37.472836690,benign,0,no_action,no risk indicators present; no action taken
r_727ecd585919,c_09269cd3a160,R07,2026-08-01 21:05:45.908453156,self_harm,1,resource_shown,low-tier distress indicators; resource card displayed
r_ce2f08517365,c_5c58f726ed96,R03,2026-08-01 21:07:07.907622032,benign,0,no_action,screened; benign on review; classifier false positive
r_fb4b965e98e0,c_12e9cae917ba,R02,2026-08-01 21:10:49.710862413,benign,0,no_action,no risk indicators present; no action taken
r_61eb27178121,c_9966639e6e1e,R02,2026-08-01 21:20:33.518410116,sycophancy_concern,1,resource_shown,low-tier distress indicators; resource card displayed
r_df70ad433076,c_ea7e59bd28be,R07,2026-08-01 21:23:39.372403272,suicide,1,no_action,low-tier distress indicators; resource card displayed
r_1e0217681295,c_d17bfbbbb49f,R02,2026-08-01 21:26:01.117010403,benign,0,no_action,no risk indicators present; no action taken
r_0d0f61e45ba3,c_d2a646c35043,R08,2026-08-01 21:27:59.506850347,benign,0,no_action,screened; benign on review; classifier false positive
r_62a950015e7a,c_7b5a0eae5206,R02,2026-08-01 21:55:34.090682722,benign,0,no_action,screened; benign on review; classifier false positive
r_ea6818a095f7,c_c9cf8230283b,R10,2026-08-01 21:55:36.211242474,benign,0,no_action,no risk indicators present; no action taken
r_73deff5dc862,c_fb01fb89b05a,R05,2026-08-01 21:59:33.235898480,benign,0,no_action,no wellbeing-relevant indicators; routine closure
r_493e5e0efc30,c_654b7f23f71b,R03,2026-08-01 21:59:39.614526980,suicide,3,steer_response,active concern indicators; response steer applied; escalation considered
r_1f48e7387f14,c_a278433c51f4,R02,2026-08-01 22:02:04.456985010,benign,0,no_action,screened; benign on review; classifier false positive
r_2fe6ea22f164,c_dddbb8b49183,R12,2026-08-01 22:04:06.704690018,sycophancy_concern,1,resource_shown,low-tier distress indicators; resource card displayed
r_396d1cff87d4,c_18c307b2e758,R05,2026-08-01 22:05:45.054612385,sycophancy_concern,3,resource_shown,active concern indicators; response steer applied; escalation considered
r_d18269055b0e,c_ed42bc35d26b,R12,2026-08-01 22:06:18.514538687,benign,0,no_action,screened; benign on review; classifier false positive
r_aae9eb65903d,c_267d5b9eff14,R03,2026-08-01 22:07:38.964361229,benign,0,no_action,screened; benign on review; classifier false positive
r_b380edb7ccd5,c_948803dcf354,R02,2026-08-01 22:10:58.114783114,benign,0,no_action,screened; benign on review; classifier false positive
r_bac54717042c,c_8d9e6acbee15,R08,2026-08-01 22:11:04.533065751,benign,0,no_action,no wellbeing-relevant indicators; routine closure
r_fa6163dbe623,c_2910166a6643,R05,2026-08-01 22:13:31.088197894,emotional_dependence,1,resource_shown,low-tier distress indicators; resource card displayed
r_5a3691f4f0ab,c_df7dc32e0b34,R07,2026-08-01 22:13:35.443192461,sycophancy_concern,3,escalate,tier 3 indicators; escalated per protocol
r_c9e8863b18bf,c_4b128595920a,R04,2026-08-01 22:21:57.022753433,sycophancy_concern,2,resource_shown,tier 2 indicators present; response steer applied
r_0e54bf16ade0,c_1eea47eeb8e2,R10,2026-08-01 22:24:56.100178341,emotional_dependence,4,steer_response,imminent-risk indicators; escalated per protocol
r_7355c71681db,c_1c9c93a62db6,R08,2026-08-01 22:26:35.097456025,emotional_dependence,2,escalate,moderate indicators; resource card displayed; monitoring recommended
