conversation_id,returned_within_7d,followup_category,followup_severity,resource_link_clicked
c_43c1210a8a56,True,sycophancy_concern,2,False
c_124503a1890d,True,sycophancy_concern,2,False
c_a949bdce7035,True,emotional_dependence,1,False
c_1e221090d4db,False,,,False
c_ce6a965ee201,False,,,False
c_b523b66c44b8,True,self_harm,2,False
c_826ce50327b0,True,benign,0,False
c_1d23d57b58ca,True,suicide,3,False
c_abbde3755185,True,benign,0,False
c_a3ffe5783884,True,emotional_dependence,2,False
c_9eb11e72863d,True,emotional_dependence,4,False
c_081d75855249,True,self_harm,2,False
c_dd4eb01ad645,True,benign,0,False
c_cdef284f6d94,True,self_harm,2,True
c_03b8ebe5cbeb,True,benign,0,True
c_7103fbaacf41,True,benign,0,False
c_f32c24fe075b,False,,,False
c_a0b929a0f1b1,True,self_harm,2,False
c_de1b7a23a359,False,,,False
c_9cb0050397c9,False,,,False
c_676fee0113d6,True,benign,0,False
c_f41676aa4c7b,True,benign,0,False
c_343eb0bb7d4a,True,benign,0,False
c_ffb728a570e1,False,,,False
c_3a3948392786,True,self_harm,2,True
c_b9bf263691f2,True,emotional_dependence,2,False
c_9c7b128ad2dc,False,,,False
c_420e3ac878b9,True,self_harm,1,False
c_80b0a2ef0a4e,False,,,False
c_cc5bf973b571,True,self_harm,2,False
c_fed12792c18b,False,,,False
c_a06de94b8d3f,True,benign,0,False
c_01d9252f29d1,True,self_harm,2,False
c_48de9acac523,False,,,False
c_7f69ba016ab5,True,suicide,3,False
c_c7ff585ea027,False,,,False
c_7414a807197d,False,,,False
c_fa8e835ee273,True,suicide,2,False
c_ec75e343b252,True,disordered_eating,2,True
c_12f75c4dafdf,True,self_harm,2,False
c_15d5d865b208,False,,,False
c_7326fdc22f9f,True,benign,0,False
c_bb55d1e571d6,False,,,False
c_6e928b9e4e10,True,benign,0,False
c_1bac8c694a3e,True,benign,0,False
c_733fcb827cb7,False,,,False
c_8681d9154d24,True,emotional_dependence,2,True
c_7790799dd324,False,,,False
c_c9ec86471a58,True,benign,0,False
c_503f0cd910ae,True,benign,0,False
c_b4e5c08d4876,True,self_harm,2,False
c_384e7c7a7eb1,True,self_harm,2,False
c_e0a93c9d7c8e,True,self_harm,3,False
c_59ba0c8ebcfd,True,suicide,2,False
c_5f7dd7011754,True,benign,0,False
c_2cb78a9113b4,True,benign,0,False
c_ef8b77be2b22,True,emotional_dependence,1,False
c_6c3036d6bb90,False,,,False
c_37e5eba54e7b,True,self_harm,2,False
c_37b71c793178,True,benign,0,False
c_e96b5128fd95,True,self_harm,2,False
c_a183bf45f9f4,False,,,False
c_90505847d904,True,sycophancy_concern,4,False
c_80974f94fcf6,True,disordered_eating,1,False
c_119b47994d46,True,sycophancy_concern,1,False
c_ff3942b1e35d,False,,,False
c_92cea63cd1b5,True,self_harm,2,False
c_7b60450c99c1,True,benign,0,False
c_b64d9567f130,True,suicide,1,False
c_54c4db1c2715,False,,,False
c_13e088d8aeba,False,,,False
c_a4b7a39abdcf,False,,,False
c_1c312344d569,True,sycophancy_concern,2,False
c_6e215d6c3788,True,emotional_dependence,2,False
c_e27b16d6f2f5,False,,,False
c_e19ca2f1e8f6,False,,,False
c_5df9214ac614,True,emotional_dependence,1,False
c_17785192d62c,True,benign,0,False
c_b1055806a87d,False,,,False
c_b7a0d14c0668,False,,,False
c_554343d56897,True,suicide,2,False
c_e02d258647b3,True,disordered_eating,1,False
c_87f56ac7c2cc,False,,,False
c_b81ce60d996e,True,disordered_eating,2,False
c_f5b310f509c7,True,emotional_dependence,1,False
c_6648d5860809,False,,,False
c_760ff6d319b0,True,emotional_dependence,2,False
c_136fcc332ffe,False,,,False
c_f470768f9b9e,True,benign,0,False
c_b83262bb2a09,False,,,False
c_3d982ce62007,True,self_harm,1,False
c_647fd7b473de,True,self_harm,3,False
c_88fd61ebc419,False,,,False
c_ed493f30175c,True,benign,0,False
c_3fa95a206555,True,benign,0,False
c_a2dffbf5ccbb,True,benign,0,False
c_a5b5f5d2f372,False,,,False
c_81d180e15d9c,False,,,False
c_3a805bacb5d9,True,self_harm,1,False
c_bc282eadf927,True,benign,0,False
c_2d1564653da7,True,benign,0,False
c_b901b253ab2e,True,benign,0,False
c_1de4e7d9d364,False,,,False
c_d5873ad02ffc,True,suicide,2,False
c_4b66656946cf,False,,,False
c_faf96b252882,False,,,False
c_1cb0c053d350,False,,,False
c_37845b369ad5,False,,,False
c_3c7c64433d0a,False,,,False
c_19fa06393109,True,benign,0,False
c_153b3d16c709,False,,,False
c_ad4479010cef,False,,,False
c_d40a373309fb,False,,,False
c_6219fbd89ad5,True,benign,0,False
c_b2bc6006dbfc,False,,,False
c_d0c3458caef9,True,benign,0,False
c_a4f1fa1c4d0b,False,,,False
c_cb60b218d9a3,False,,,False
c_88ca7485de1f,True,disordered_eating,3,True
c_e6c39dd20a58,True,emotional_dependence,2,False
c_369ed0311755,True,self_harm,2,False
c_fbd1b2c2b162,False,,,False
c_b7703dda98ca,True,self_harm,3,False
c_c882193d7986,True,disordered_eating,3,False
c_1daadab6e2db,True,benign,0,False
c_9d770efb5125,False,,,False
c_3af9f32ea4e2,False,,,False
c_eedafb3070fa,True,emotional_dependence,2,False
c_e21da523534a,True,self_harm,2,False
c_8fcb3ab8526a,True,disordered_eating,2,False
c_1aa481c79119,False,,,False
c_2ed9f3b86b4e,False,,,False
c_6ade3e5a9aac,True,benign,0,False
c_f0f4b332d580,True,benign,0,False
c_6a6fc2ec144d,True,benign,0,False
c_b79afdcb21e8,True,benign,0,False
c_a379346891af,False,,,False
c_fdc2bf1b0a05,False,,,False
c_ae1de2df6822,False,,,False
c_01308c07552e,True,self_harm,2,False
c_415fb9e51f0b,False,,,True
c_a7d71d388627,True,emotional_dependence,2,False
c_1b639efd8c84,True,suicide,1,False
c_0d70502b2c2f,True,self_harm,3,False
c_9d40427e34e0,True,suicide,1,False
c_9009f604db85,True,disordered_eating,1,False
c_744c15a6de32,False,,,False
c_f603c1fc414f,True,suicide,2,False
c_3093fe28bbbb,True,sycophancy_concern,2,False
c_98af43c15b3f,True,emotional_dependence,2,False
c_be3c77692e4e,False,,,False
c_013827421290,False,,,False
c_9ca573dd392c,True,benign,0,False
c_3d00e8a2b883,True,self_harm,1,False
c_c4efe185b690,False,,,True
c_a336f53255db,False,,,False
c_664a516ef342,True,emotional_dependence,3,True
c_632c5373cf84,True,self_harm,1,False
c_ec77ef79a89b,True,disordered_eating,3,False
c_6014213ee559,True,self_harm,2,True
c_d9405f77aba2,False,,,False
c_f008abb4ad1d,True,self_harm,2,False
c_3870ad201d3e,False,,,False
c_b1921a40258d,True,self_harm,1,False
c_523931b6d3f4,True,benign,0,False
c_0b268a839e03,True,benign,0,False
c_c6362e8f073a,True,self_harm,2,False
c_1e0da3e11c57,False,,,False
c_c04f5a8933f1,True,self_harm,4,False
c_aee2dbaad063,True,benign,0,False
c_b22e95258408,False,,,False
c_0f037017b9ba,False,,,False
c_03e6654d7a69,True,sycophancy_concern,1,False
c_f52a4b9d9daa,True,benign,0,False
c_e7298a507453,False,,,False
c_5908e77c985d,False,,,False
c_758bb9360d54,True,benign,0,False
c_c042eabefd34,True,emotional_dependence,3,False
c_f923a9ba9f5a,True,sycophancy_concern,2,False
c_e8abf439e1ad,True,disordered_eating,1,False
c_da0236fbfe3f,True,benign,0,False
c_a4fdd48400d7,False,,,False
c_3a0e826c5c56,False,,,False
c_14939ad88020,False,,,False
c_61b3d0e76bb8,False,,,False
c_3f11194e65ca,True,self_harm,3,False
c_d6ee03d08833,False,,,False
c_539570982f42,True,suicide,3,False
c_b1c41af214ce,True,suicide,4,False
c_a82d15583072,True,benign,0,False
c_ec8e8e19cefd,True,benign,0,False
c_03d807c17b1b,False,,,False
c_8cdd3d7aaa52,False,,,False
c_2025902871e1,True,disordered_eating,1,True
c_63969bedba24,True,suicide,3,False
c_ce09dfce0014,True,benign,0,False
c_9eb518cc3ebe,True,self_harm,1,False
c_3e2d81255b75,True,sycophancy_concern,3,False
c_aee65ec9b0e9,False,,,False
c_caa20d075d88,True,sycophancy_concern,2,True
c_f109fa733052,True,self_harm,4,False
c_4bcba6f2ff3a,True,suicide,2,False
c_14926f8a3c1a,True,benign,0,False
c_13dbcca37e8e,True,self_harm,3,False
c_ce1743450d2d,False,,,False
c_b0629505ca2b,True,self_harm,2,False
c_cb4a434ec677,True,suicide,4,False
c_bf2bb836f488,False,,,False
c_75bc076f8431,True,sycophancy_concern,2,False
c_4588052495c2,True,benign,0,False
c_39bd8a9dfe98,True,suicide,1,False
c_851453224a0f,False,,,False
c_2200a8fc24ee,False,,,False
c_cad815bb20f3,False,,,False
c_0d72c115d0b9,True,emotional_dependence,3,False
c_7d73a474a761,False,,,False
c_9c25ecce97e9,False,,,False
c_81e99e3981bf,True,disordered_eating,2,False
c_93341c247dec,True,benign,0,False
c_7b113cea51f6,False,,,False
c_73ff729d0891,True,benign,0,False
c_f83df6e2d0af,False,,,False
c_ee5243db63ce,False,,,False
c_e82dbc6073a8,True,benign,0,False
c_09121c7f0206,True,benign,0,False
c_72d3149a09c7,False,,,False
c_27b96726d9ee,True,sycophancy_concern,1,False
c_1cfe4a676569,False,,,False
c_75368a016748,True,self_harm,2,False
c_5323c6b86c99,False,,,False
c_e9b5a161ae37,True,disordered_eating,1,False
c_e02b6391b665,False,,,False
c_12511112a8be,False,,,False
c_dc013cccd4f1,False,,,False
c_4fcd05f38418,True,emotional_dependence,3,False
c_febc72aea7bd,True,self_harm,2,False
c_d76054d9f3c5,True,benign,0,False
c_bea05f509468,True,benign,0,True
c_c3d97e479658,False,,,False
c_36b10d3e02fb,True,self_harm,1,False
c_8e3eb6278b16,True,benign,0,False
c_26b091c4ff3e,True,benign,0,False
c_bcccee5655ed,True,benign,0,True
c_30cfbc10afc4,True,self_harm,4,False
c_c9a5e46f8cd1,True,self_harm,2,False
c_329c1989d696,True,disordered_eating,3,False
c_4e4fbfe01a85,False,,,False
c_836a4a74929d,False,,,False
c_26114db1feaa,True,benign,0,False
c_30e0b10cae39,True,self_harm,3,True
c_ebec6fe919bd,True,self_harm,1,False
c_78b10836032f,False,,,False
c_ac051f9c9f6a,False,,,False
c_996834de879d,True,emotional_dependence,1,False
c_2de90a09338f,True,suicide,1,False
c_20a6bb678451,True,suicide,1,False
c_e3c2ed0ac70e,True,disordered_eating,2,False
c_fd00db7fb323,False,,,False
c_650479b24556,False,,,False
c_79d417fb6972,True,self_harm,2,False
c_9325837bbced,True,benign,0,False
c_137527bb490f,True,benign,0,False
c_ec27dae9674e,True,benign,0,False
c_4e5ea229b5d5,True,emotional_dependence,1,False
c_e61c66bebac3,True,suicide,3,False
c_7518cc87af7d,True,emotional_dependence,2,False
c_802e8be29daa,False,,,False
c_163db197d774,True,benign,0,True
c_b2d09e3532f0,True,benign,0,False
c_b5fe2f781942,True,self_harm,1,False
c_4e794eb7c046,True,self_harm,2,False
c_7edd7bc1933c,False,,,False
c_7e9218eb2461,False,,,False
c_3ed4e41a2b11,True,emotional_dependence,2,True
c_657f8c988680,True,benign,0,False
c_52703ee86d04,True,self_harm,3,False
c_b60a47c34de6,True,disordered_eating,2,False
c_39eb041c8715,True,benign,0,False
c_96e6d81b7875,False,,,False
c_beb5133931ba,True,self_harm,2,False
c_64fe54005dca,True,sycophancy_concern,2,False
c_1f946feae1f0,False,,,False
c_9c3397a50229,True,self_harm,1,False
c_e04a1d8314f4,True,emotional_dependence,2,False
c_9ec9199d805f,True,disordered_eating,4,False
c_74cb9635fb82,False,,,False
c_0d0281997860,True,self_harm,1,False
c_ee1366cd7ef5,False,,,False
c_463c9540a967,True,benign,0,False
c_cedaa2676b17,True,benign,0,False
c_2f8654cb4483,True,benign,0,False
c_666b9b43390e,True,emotional_dependence,2,False
c_0df2f7165caa,False,,,False
c_24a3ae907b58,True,benign,0,False
c_1de5483b8f5c,False,,,False
c_3fc37f4d649d,False,,,True
c_f95f9972873c,True,benign,0,True
c_08aff6d3b554,False,,,False
c_7b7dbcacb417,False,,,False
c_f91efb813081,False,,,False
c_0547ccc04d1a,False,,,False
c_991b2a7dfd98,True,sycophancy_concern,2,False
c_ac3dab044870,True,self_harm,3,True
c_1ba855cc048a,True,benign,0,False
c_dd379c787d24,True,benign,0,False
c_661e457743fb,True,self_harm,2,False
c_6abd2c1d87a7,False,,,False
c_5cf7395e89ce,True,emotional_dependence,2,False
c_45e746c69c87,True,self_harm,1,False
c_3ccd6f280396,True,emotional_dependence,2,False
c_bf00f8d6d209,True,benign,0,False
c_60e49c2623dd,False,,,False
c_70e2f4f04433,False,,,False
c_fcb4bc002e94,True,emotional_dependence,2,False
c_7ddbc452f22b,True,benign,0,False
c_3bdf3727a429,True,sycophancy_concern,4,True
c_917065a69c08,False,,,False
c_3ea826f9323c,False,,,False
c_0288c6cf68c6,False,,,False
c_f06773f9c021,True,benign,0,False
c_40efaacb8ea0,True,benign,0,False
c_09d7a525d850,True,self_harm,3,False
c_d4703754bc9d,True,self_harm,1,False
c_59be1a5583ca,False,,,False
c_041d4db7ead6,False,,,False
c_8d636ed73f79,True,benign,0,False
c_fdd74926ce5a,True,emotional_dependence,4,False
c_277916521c16,False,,,False
c_2663bf19272b,True,self_harm,1,False
c_f906143a61c7,False,,,False
c_679f24ef5a60,True,benign,0,False
c_ae83325d4f27,True,emotional_dependence,2,False
c_e4ef8ad6ff94,True,self_harm,2,False
c_8f454487beab,True,emotional_dependence,2,False
c_4665edd3c93f,True,emotional_dependence,2,False
c_7c889aefcb7d,True,self_harm,1,False
c_d51cf4e63f76,False,,,False
c_2969f919c47f,False,,,False
c_f7f44a214b19,True,disordered_eating,1,False
c_4266b1091e62,False,,,False
c_ae982544bd08,True,sycophancy_concern,3,False
c_80dc6c31f6f0,False,,,True
c_268388bb7d51,False,,,False
c_eb140ccc4bb5,False,,,False
c_4ed3aeeef181,False,,,False
c_65e4f53862ac,True,emotional_dependence,3,False
c_3c21a4035672,True,benign,0,False
c_d4b035f973b6,True,benign,0,False
c_fd88dd434dc7,False,,,False
c_149eb61062d6,True,benign,0,False
c_ffb516151131,True,benign,0,False
c_fe790437f371,True,benign,0,True
c_4a4da8193d81,True,self_harm,2,True
c_d180500433f8,False,,,False
c_e776a71ac5d1,False,,,False
c_780c387e3b8e,True,disordered_eating,1,False
c_22e1f54c628b,False,,,False
c_2ccc86e5f37a,False,,,False
c_3094b64909d8,True,benign,0,False
c_670267378a1e,False,,,False
c_d4b03b60799f,True,benign,0,False
c_b91e990eb2d4,False,,,False
c_e1b72b2dd177,False,,,False
c_fb9afc342fb4,False,,,False
c_88c91218527b,True,benign,0,False
c_05b685959a38,False,,,False
c_e997ba516b40,False,,,False
c_23a517c4fc4b,False,,,False
c_fa568bd15f70,False,,,False
c_447e7cacf974,True,benign,0,False
c_bdcd760d90cc,False,,,False
c_b9f15d8c9a51,True,disordered_eating,3,False
c_b3df51b4b2d5,True,self_harm,1,False
c_40ddfe43d26b,True,benign,0,False
c_5cf1c4eeafc3,False,,,True
c_50bfc6eb9cc5,True,emotional_dependence,2,False
c_ebfda7a32571,True,emotional_dependence,2,False
c_1cc9e01194b0,True,suicide,2,False
c_d65ad968d1fd,False,,,False
c_f16f196f64aa,False,,,False
c_52d273921749,True,benign,0,False
c_2f72057874af,True,self_harm,1,False
c_729c500e28db,False,,,False
c_d0a980ce4c1c,True,disordered_eating,2,False
c_8ce719cfa388,False,,,False
c_a0ed1284b80b,True,disordered_eating,2,False
c_3254dd538bee,True,emotional_dependence,2,False
c_9509fa3f52cf,True,sycophancy_concern,1,False
c_f25d0b695475,True,self_harm,1,False
c_7b6fd61ba802,True,benign,0,False
c_a73061318cae,True,disordered_eating,1,False
c_f936fd33be9c,False,,,False
c_7cb6504e2e1a,False,,,False
c_99924adab480,True,benign,0,False
c_fd3f8aaccf8f,True,sycophancy_concern,2,False
c_9c006c2b4c74,False,,,False
c_62d23e98d646,True,benign,0,False
c_8668d8666f8d,True,suicide,2,False
c_8022b2222a2d,False,,,False
c_6ba0ed16e51d,True,benign,0,False
c_8015ec1e2c0f,False,,,False
c_a55c09941e01,False,,,False
c_c3e19e824bda,True,benign,0,False
c_0e0a073aabda,False,,,False
c_a213c0989702,True,benign,0,False
c_ce02cd27c4a1,True,benign,0,False
c_9375c6deaf89,True,disordered_eating,1,False
c_b6250b9fff40,True,self_harm,1,False
c_07da60769ed6,False,,,False
c_9abcc5ad6cf3,True,self_harm,2,False
c_1777a1156b5b,True,emotional_dependence,3,False
c_c595de8170fa,True,self_harm,2,False
c_27f4cf63a4ae,True,suicide,4,False
c_fbd041a4edc7,True,benign,0,False
c_1ef6c439cf09,False,,,False
c_5132e2ded338,True,disordered_eating,2,False
c_9719be10e1b3,False,,,False
c_22cf6b42f271,True,disordered_eating,1,False
c_47b715a687f9,True,benign,0,False
c_93145e62b74e,False,,,False
c_ed6c421201f9,True,benign,0,False
c_25c1a14ed31b,True,suicide,4,False
c_f907311f0171,True,suicide,1,False
c_b5299f8efd87,True,benign,0,True
c_e03ace383ba2,False,,,False
c_50a7d07887c3,False,,,False
c_237dfecf2973,True,self_harm,2,False
c_e74247c1e86b,False,,,False
c_f7351183c1b5,True,suicide,2,False
c_bbc2b7b0e03c,False,,,False
c_6f3fca17ffe2,True,disordered_eating,1,False
c_e56659d02489,False,,,False
c_fa27367ef63d,True,benign,0,False
c_302bbaf1789d,False,,,False
c_1f36194c3cae,False,,,False
c_1707e3144e19,True,benign,0,False
c_e3cafcee2192,True,self_harm,1,False
c_f33213971b51,True,self_harm,2,False
c_25f86b779917,True,benign,0,False
c_845df8b649b6,False,,,False
c_c09e72569d83,True,self_harm,1,False
c_77b2252e17de,True,self_harm,3,False
c_413b6f447c42,False,,,False
c_2c8b44c8d751,False,,,False
c_c99546faf3b9,False,,,False
c_a4962076a6d5,True,self_harm,1,True
c_5af8f75ae66c,False,,,False
c_655444b52bbf,False,,,False
c_0beb25b7c9f4,False,,,False
c_e75d9603b1e8,True,self_harm,1,False
c_36262ac5d854,False,,,False
c_7f617df85161,True,disordered_eating,3,False
c_32dc1baea5f7,True,benign,0,False
c_61ed8a8e439e,True,suicide,1,False
c_926dc064d0dc,False,,,False
c_80ccc202270a,False,,,False
c_da3145f9e9a0,False,,,False
c_1f990c7c9a59,False,,,False
c_022a404df041,True,disordered_eating,3,False
c_6302de90d4dc,True,benign,0,False
c_ab7bfbf12857,True,self_harm,1,False
c_6e3f10316e10,False,,,False
c_f6f596fa3073,True,self_harm,4,False
c_0caa73a6198f,False,,,False
c_281b64f8b8ec,True,sycophancy_concern,2,False
c_9f2e6f49620a,True,self_harm,1,False
c_200e5149f302,True,self_harm,2,True
c_11231ab86b45,False,,,False
c_9668f9d9c37b,False,,,False
c_ac4118ed7e82,True,suicide,1,False
c_3fa2e5f83747,True,emotional_dependence,1,False
c_491bcf09401f,False,,,False
c_5d3d698d12ac,False,,,False
c_861f8c2f2fd3,True,self_harm,1,False
c_5c8a322c17b0,True,benign,0,False
c_e523212c45de,True,sycophancy_concern,2,True
c_a5bbf17267e9,True,sycophancy_concern,2,False
c_58633ffa57c7,True,sycophancy_concern,1,False
c_ab2dcd9a7e0c,False,,,False
c_b2df7a15bab6,True,benign,0,False
c_25bb92a3833f,True,suicide,2,False
c_05e6d703beca,False,,,False
c_c8c21e82ed0e,False,,,False
c_f08d4c26bb24,False,,,False
c_373d8e86956c,False,,,False
c_c906d1668bf8,True,benign,0,False
c_de38e889fba6,True,benign,0,False
c_5e6b7387de6b,True,emotional_dependence,1,False
c_c0bfcf9c2349,True,benign,0,False
c_2247e142c461,False,,,False
c_3fd6d6743434,True,emotional_dependence,2,False
c_078bc0c0c0ef,True,benign,0,False
c_d52a25516eaf,True,emotional_dependence,1,False
c_ac3e7fbdc4d7,False,,,False
c_a364ee518740,False,,,False
c_bfeae2486d86,True,self_harm,2,False
c_c865bee55f33,True,benign,0,False
c_66078a47b739,True,benign,0,False
c_6c283628a673,True,emotional_dependence,3,False
c_5a443a92c935,True,benign,0,False
c_be6dba97c958,False,,,False
c_3e27919ecd3e,False,,,False
c_eb8441cdd54d,False,,,False
c_20b741b95b59,True,benign,0,False
c_0d8f47e294f3,False,,,False
c_cccdedeea47b,False,,,False
c_ecdc2b3c7bde,True,benign,0,False
c_b9c199ebb0a4,True,suicide,2,False
c_b05c897f45b5,True,benign,0,False
c_33341e71b9c4,True,self_harm,2,False
c_24d4ed177dd5,False,,,False
c_5a0449380a1d,True,benign,0,False
c_85540b450526,False,,,False
c_303b2d24e574,False,,,False
c_7d997f86aebc,True,self_harm,2,False
c_93f1b52aaf4b,True,disordered_eating,1,False
c_c8cfd8e5c82c,True,self_harm,4,True
c_f4bd40b0597b,False,,,False
c_402c94553795,True,suicide,1,False
c_0298b5b9c4a7,True,disordered_eating,2,False
c_ade721b083cb,True,self_harm,1,False
c_061d11cdf961,False,,,False
c_af8bb15c78d5,False,,,False
c_b0a6ec973ac2,False,,,False
c_c8c493727b06,True,emotional_dependence,2,False
c_b39ca687debd,True,disordered_eating,1,False
c_054c20243286,True,benign,0,False
c_dcdbe4d3627f,True,benign,0,False
c_b1d1d40b638b,True,self_harm,2,False
c_86c6bbf7e6ac,False,,,False
c_92542ac0f98e,False,,,False
c_80e2c52085a4,False,,,False
c_694f0869b388,True,emotional_dependence,2,False
c_a87aff972b43,True,suicide,1,False
c_fa26a397dd6a,True,disordered_eating,2,False
c_b104e6c63e87,True,self_harm,2,False
c_05fcc68de2e6,True,sycophancy_concern,1,False
c_abc14fc7ffb2,True,self_harm,3,False
c_a5c020871070,True,benign,0,False
c_4425dc66c862,True,emotional_dependence,2,False
c_fe46aeab669b,True,self_harm,3,False
c_39b0aaf58866,True,benign,0,False
c_829abef99422,False,,,False
c_c9cedb50821a,True,sycophancy_concern,2,False
c_d4f0a7c7aaf7,False,,,False
c_ee6106a14a3d,False,,,False
c_34b3451a747b,True,self_harm,3,False
c_9180bf37028b,True,benign,0,False
c_8c5fd2ff024e,False,,,False
c_167eb656bf21,True,sycophancy_concern,1,False
c_9e8763437fe8,False,,,False
c_c442b784ac0f,True,emotional_dependence,2,False
c_5b6238379cac,True,benign,0,False
c_e9f05e5706bf,True,benign,0,False
c_25444ac8b947,False,,,False
c_ddc3ca578faf,False,,,False
c_5758e2e847ad,True,benign,0,False
c_f53cbfa206f5,False,,,False
c_d67ec092703b,True,benign,0,False
c_ee14a222944e,True,self_harm,2,False
c_233e95a0c6f6,True,benign,0,False
c_14a9a8609fd5,False,,,False
c_52976a53f157,True,disordered_eating,2,False
c_c10f594e0a53,False,,,False
c_7d92cac6e7b7,False,,,False
c_368b86affebe,True,benign,0,False
c_69a9050a14e7,False,,,False
c_27fa4c8e4176,True,sycophancy_concern,2,False
c_30dcf595fffe,True,self_harm,2,False
c_3fcfda7f37fc,True,disordered_eating,1,False
c_44b62d66b755,True,benign,0,False
c_c266379bf681,False,,,False
c_c10c16417fe2,True,suicide,1,False
